1218.1950, -36.893
1218.2040, -36.895
1218.2130, -36.885
1218.2220, -36.893
1218.2310, -36.889
1218.2400, -36.887
1218.2490, -36.872
1218.2580, -36.871
1218.2670, -36.864
1218.2760, -36.864
1218.2850, -36.859
1218.2940, -36.858
1218.3030, -36.849
1218.3120, -36.847
1218.3210, -36.841
1218.3300, -36.852
1218.3390, -36.847
1218.3480, -36.843
1218.3570, -36.842
1218.3660, -36.846
1218.3750, -36.851
1218.3840, -36.848
1218.3930, -36.836
1218.4020, -36.826
1218.4110, -36.822
1218.4200, -36.815
1218.4290, -36.808
1218.4380, -36.805
1218.4470, -36.811
1218.4560, -36.806
1218.4650, -36.809
1218.4740, -36.799
1218.4830, -36.801
1218.4920, -36.798
1218.5010, -36.781
1218.5100, -36.783
1218.5190, -36.777
1218.5280, -36.773
1218.5370, -36.761
1218.5460, -36.758
1218.5550, -36.753
1218.5640, -36.760
1218.5730, -36.755
1218.5820, -36.761
1218.5910, -36.753
1218.6000, -36.761
1218.6090, -36.757
1218.6180, -36.753
1218.6270, -36.740
1218.6360, -36.737
1218.6450, -36.718
1218.6540, -36.723
1218.6630, -36.714
1218.6720, -36.707
1218.6810, -36.695
1218.6900, -36.702
1218.6990, -36.700
1218.7080, -36.702
1218.7170, -36.709
1218.7260, -36.714
1218.7350, -36.704
1218.7440, -36.694
1218.7530, -36.686
1218.7620, -36.689
1218.7710, -36.697
1218.7800, -36.691
1218.7890, -36.683
1218.7980, -36.676
1218.8070, -36.675
1218.8160, -36.668
1218.8250, -36.668
1218.8340, -36.665
1218.8430, -36.660
1218.8520, -36.652
1218.8610, -36.649
1218.8700, -36.656
1218.8790, -36.655
1218.8880, -36.648
1218.8970, -36.647
1218.9060, -36.647
1218.9150, -36.645
1218.9240, -36.642
1218.9330, -36.635
1218.9420, -36.630
1218.9510, -36.626
1218.9600, -36.631
1218.9690, -36.629
1218.9780, -36.626
1218.9870, -36.623
1218.9960, -36.617
1219.0050, -36.614
1219.0140, -36.608
1219.0230, -36.606
1219.0320, -36.600
1219.0410, -36.596
1219.0500, -36.586
1219.0590, -36.582
1219.0680, -36.581
1219.0770, -36.576
1219.0860, -36.575
1219.0950, -36.580
1219.1040, -36.570
1219.1130, -36.569
1219.1220, -36.570
1219.1310, -36.572
1219.1400, -36.569
1219.1490, -36.569
1219.1580, -36.567
1219.1670, -36.565
1219.1760, -36.561
1219.1850, -36.553
1219.1940, -36.560
1219.2030, -36.559
1219.2120, -36.555
1219.2210, -36.557
1219.2300, -36.559
1219.2390, -36.546
1219.2480, -36.545
1219.2570, -36.546
1219.2660, -36.552
1219.2750, -36.549
1219.2840, -36.550
1219.2930, -36.548
1219.3020, -36.543
1219.3110, -36.544
1219.3200, -36.553
1219.3290, -36.545
1219.3380, -36.546
1219.3470, -36.551
1219.3560, -36.552
1219.3650, -36.548
1219.3740, -36.542
1219.3830, -36.540
1219.3920, -36.537
1219.4010, -36.538
1219.4100, -36.531
1219.4190, -36.530
1219.4280, -36.537
1219.4370, -36.542
1219.4460, -36.526
1219.4550, -36.518
1219.4640, -36.519
1219.4730, -36.519
1219.4820, -36.515
1219.4910, -36.509
1219.5000, -36.512
1219.5090, -36.508
1219.5180, -36.509
1219.5270, -36.504
1219.5360, -36.510
1219.5450, -36.500
1219.5540, -36.487
1219.5630, -36.481
1219.5720, -36.482
1219.5810, -36.477
1219.5900, -36.478
1219.5990, -36.468
1219.6080, -36.465
1219.6170, -36.464
1219.6260, -36.476
1219.6350, -36.478
1219.6440, -36.484
1219.6530, -36.479
1219.6620, -36.480
1219.6710, -36.482
1219.6800, -36.479
1219.6890, -36.473
1219.6980, -36.473
1219.7070, -36.471
1219.7160, -36.467
1219.7250, -36.461
1219.7340, -36.463
1219.7430, -36.466
1219.7520, -36.477
1219.7610, -36.476
1219.7700, -36.467
1219.7790, -36.465
1219.7880, -36.461
1219.7970, -36.462
1219.8060, -36.458
1219.8150, -36.456
1219.8240, -36.454
1219.8330, -36.450
1219.8420, -36.447
1219.8510, -36.449
1219.8600, -36.450
1219.8690, -36.443
1219.8780, -36.439
1219.8870, -36.439
1219.8960, -36.440
1219.9050, -36.441
1219.9140, -36.432
1219.9230, -36.426
1219.9320, -36.428
1219.9410, -36.414
1219.9500, -36.410
1219.9590, -36.403
1219.9680, -36.400
1219.9770, -36.408
1219.9860, -36.408
1219.9950, -36.401
1220.0040, -36.398
1220.0130, -36.394
1220.0220, -36.392
1220.0310, -36.385
1220.0400, -36.381
1220.0490, -36.390
1220.0580, -36.384
1220.0670, -36.374
1220.0760, -36.370
1220.0850, -36.366
1220.0940, -36.364
1220.1030, -36.366
1220.1120, -36.364
1220.1210, -36.361
1220.1300, -36.365
1220.1390, -36.360
1220.1480, -36.355
1220.1570, -36.342
1220.1660, -36.337
1220.1750, -36.337
1220.1840, -36.343
1220.1930, -36.340
1220.2020, -36.333
1220.2110, -36.340
1220.2200, -36.332
1220.2290, -36.329
1220.2380, -36.329
1220.2470, -36.332
1220.2560, -36.334
1220.2650, -36.331
1220.2740, -36.328
1220.2830, -36.332
1220.2920, -36.326
1220.3010, -36.322
1220.3100, -36.321
1220.3190, -36.317
1220.3280, -36.324
1220.3370, -36.323
1220.3460, -36.315
1220.3550, -36.311
1220.3640, -36.309
1220.3730, -36.310
1220.3820, -36.310
1220.3910, -36.308
1220.4000, -36.303
1220.4090, -36.302
1220.4180, -36.299
1220.4270, -36.293
1220.4360, -36.279
1220.4450, -36.280
1220.4540, -36.282
1220.4630, -36.269
1220.4720, -36.260
1220.4810, -36.265
1220.4900, -36.258
1220.4990, -36.255
1220.5080, -36.246
1220.5170, -36.244
1220.5260, -36.248
1220.5350, -36.251
1220.5440, -36.260
1220.5530, -36.262
1220.5620, -36.259
1220.5710, -36.256
1220.5800, -36.253
1220.5890, -36.245
1220.5980, -36.242
1220.6070, -36.244
1220.6160, -36.237
1220.6250, -36.235
1220.6340, -36.231
1220.6430, -36.236
1220.6520, -36.236
1220.6610, -36.228
1220.6700, -36.218
1220.6790, -36.229
1220.6880, -36.233
1220.6970, -36.225
1220.7060, -36.222
1220.7150, -36.227
1220.7240, -36.226
1220.7330, -36.221
1220.7420, -36.215
1220.7510, -36.206
1220.7600, -36.202
1220.7690, -36.201
1220.7780, -36.197
1220.7870, -36.192
1220.7960, -36.185
1220.8050, -36.190
1220.8140, -36.188
1220.8230, -36.187
1220.8320, -36.196
1220.8410, -36.194
1220.8500, -36.190
1220.8590, -36.192
1220.8680, -36.192
1220.8770, -36.197
1220.8860, -36.193
1220.8950, -36.179
1220.9040, -36.175
1220.9130, -36.173
1220.9220, -36.167
1220.9310, -36.163
1220.9400, -36.172
1220.9490, -36.175
1220.9580, -36.169
1220.9670, -36.169
1220.9760, -36.161
1220.9850, -36.157
1220.9940, -36.161
1221.0030, -36.149
1221.0120, -36.148
1221.0210, -36.148
1221.0300, -36.145
1221.0390, -36.135
1221.0480, -36.129
1221.0570, -36.126
1221.0660, -36.128
1221.0750, -36.127
1221.0840, -36.126
1221.0930, -36.123
1221.1020, -36.114
1221.1110, -36.111
1221.1200, -36.102
1221.1290, -36.089
1221.1380, -36.086
1221.1470, -36.074
1221.1560, -36.075
1221.1650, -36.074
1221.1740, -36.066
1221.1830, -36.059
1221.1920, -36.057
1221.2010, -36.061
1221.2100, -36.054
1221.2190, -36.054
1221.2280, -36.055
1221.2370, -36.056
1221.2460, -36.054
1221.2550, -36.052
1221.2640, -36.054
1221.2730, -36.055
1221.2820, -36.054
1221.2910, -36.055
1221.3000, -36.052
1221.3090, -36.048
1221.3180, -36.042
1221.3270, -36.031
1221.3360, -36.027
1221.3450, -36.025
1221.3540, -36.021
1221.3630, -36.019
1221.3720, -36.013
1221.3810, -36.005
1221.3900, -36.007
1221.3990, -36.006
1221.4080, -36.000
1221.4170, -35.995
1221.4260, -35.988
1221.4350, -35.992
1221.4440, -35.990
1221.4530, -35.984
1221.4620, -35.986
1221.4710, -35.990
1221.4800, -35.973
1221.4890, -35.978
1221.4980, -35.975
1221.5070, -35.971
1221.5160, -35.962
1221.5250, -35.952
1221.5340, -35.941
1221.5430, -35.930
1221.5520, -35.927
1221.5610, -35.924
1221.5700, -35.920
1221.5790, -35.921
1221.5880, -35.924
1221.5970, -35.921
1221.6060, -35.918
1221.6150, -35.920
1221.6240, -35.912
1221.6330, -35.912
1221.6420, -35.898
1221.6510, -35.889
1221.6600, -35.893
1221.6690, -35.893
1221.6780, -35.887
1221.6870, -35.880
1221.6960, -35.884
1221.7050, -35.879
1221.7140, -35.871
1221.7230, -35.866
1221.7320, -35.857
1221.7410, -35.856
1221.7500, -35.852
1221.7590, -35.857
1221.7680, -35.850
1221.7770, -35.848
1221.7860, -35.845
1221.7950, -35.847
1221.8040, -35.835
1221.8130, -35.837
1221.8220, -35.834
1221.8310, -35.819
1221.8400, -35.820
1221.8490, -35.814
1221.8580, -35.804
1221.8670, -35.792
1221.8760, -35.781
1221.8850, -35.778
1221.8940, -35.781
1221.9030, -35.776
1221.9120, -35.774
1221.9210, -35.771
1221.9300, -35.764
1221.9390, -35.758
1221.9480, -35.760
1221.9570, -35.764
1221.9660, -35.758
1221.9750, -35.751
1221.9840, -35.747
1221.9930, -35.744
1222.0020, -35.745
1222.0110, -35.742
1222.0200, -35.733
1222.0290, -35.736
1222.0380, -35.733
1222.0470, -35.731
1222.0560, -35.730
1222.0650, -35.725
1222.0740, -35.720
1222.0830, -35.722
1222.0920, -35.715
1222.1010, -35.710
1222.1100, -35.699
1222.1190, -35.695
1222.1280, -35.691
1222.1370, -35.684
1222.1460, -35.688
1222.1550, -35.684
1222.1640, -35.680
1222.1730, -35.678
1222.1820, -35.675
1222.1910, -35.662
1222.2000, -35.659
1222.2090, -35.656
1222.2180, -35.649
1222.2270, -35.646
1222.2360, -35.640
1222.2450, -35.629
1222.2540, -35.620
1222.2630, -35.611
1222.2720, -35.604
1222.2810, -35.599
1222.2900, -35.595
1222.2990, -35.594
1222.3080, -35.586
1222.3170, -35.580
1222.3260, -35.573
1222.3350, -35.563
1222.3440, -35.561
1222.3530, -35.558
1222.3620, -35.547
1222.3710, -35.544
1222.3800, -35.546
1222.3890, -35.540
1222.3980, -35.535
1222.4070, -35.534
1222.4160, -35.529
1222.4250, -35.534
1222.4340, -35.529
1222.4430, -35.527
1222.4520, -35.521
1222.4610, -35.511
1222.4700, -35.502
1222.4790, -35.504
1222.4880, -35.505
1222.4970, -35.507
1222.5060, -35.515
1222.5150, -35.520
1222.5240, -35.514
1222.5330, -35.511
1222.5420, -35.502
1222.5510, -35.501
1222.5600, -35.507
1222.5690, -35.502
1222.5780, -35.500
1222.5870, -35.493
1222.5960, -35.487
1222.6050, -35.478
1222.6140, -35.478
1222.6230, -35.481
1222.6320, -35.476
1222.6410, -35.480
1222.6500, -35.485
1222.6590, -35.480
1222.6680, -35.473
1222.6770, -35.466
1222.6860, -35.463
1222.6950, -35.457
1222.7040, -35.458
1222.7130, -35.455
1222.7220, -35.454
1222.7310, -35.455
1222.7400, -35.456
1222.7490, -35.452
1222.7580, -35.443
1222.7670, -35.449
1222.7760, -35.442
1222.7850, -35.447
1222.7940, -35.441
1222.8030, -35.436
1222.8120, -35.428
1222.8210, -35.426
1222.8300, -35.427
1222.8390, -35.424
1222.8480, -35.428
1222.8570, -35.423
1222.8660, -35.428
1222.8750, -35.431
1222.8840, -35.427
1222.8930, -35.427
1222.9020, -35.423
1222.9110, -35.425
1222.9200, -35.421
1222.9290, -35.420
1222.9380, -35.414
1222.9470, -35.405
1222.9560, -35.396
1222.9650, -35.387
1222.9740, -35.388
1222.9830, -35.384
1222.9920, -35.375
1223.0010, -35.372
1223.0100, -35.369
1223.0190, -35.372
1223.0280, -35.367
1223.0370, -35.366
1223.0460, -35.359
1223.0550, -35.357
1223.0640, -35.355
1223.0730, -35.353
1223.0820, -35.340
1223.0910, -35.338
1223.1000, -35.338
1223.1090, -35.334
1223.1180, -35.333
1223.1270, -35.335
1223.1360, -35.337
1223.1450, -35.336
1223.1540, -35.336
1223.1630, -35.331
1223.1720, -35.325
1223.1810, -35.318
1223.1900, -35.322
1223.1990, -35.311
1223.2080, -35.305
1223.2170, -35.305
1223.2260, -35.297
1223.2350, -35.292
1223.2440, -35.295
1223.2530, -35.297
1223.2620, -35.300
1223.2710, -35.301
1223.2800, -35.293
1223.2890, -35.288
1223.2980, -35.286
1223.3070, -35.283
1223.3160, -35.285
1223.3250, -35.287
1223.3340, -35.286
1223.3430, -35.284
1223.3520, -35.282
1223.3610, -35.284
1223.3700, -35.278
1223.3790, -35.277
1223.3880, -35.276
1223.3970, -35.276
1223.4060, -35.272
1223.4150, -35.271
1223.4240, -35.268
1223.4330, -35.266
1223.4420, -35.262
1223.4510, -35.266
1223.4600, -35.270
1223.4690, -35.268
1223.4780, -35.268
1223.4870, -35.264
1223.4960, -35.248
1223.5050, -35.242
1223.5140, -35.237
1223.5230, -35.237
1223.5320, -35.233
1223.5410, -35.235
1223.5500, -35.232
1223.5590, -35.223
1223.5680, -35.221
1223.5770, -35.213
1223.5860, -35.205
1223.5950, -35.212
1223.6040, -35.214
1223.6130, -35.207
1223.6220, -35.199
1223.6310, -35.192
1223.6400, -35.189
1223.6490, -35.178
1223.6580, -35.176
1223.6670, -35.178
1223.6760, -35.174
1223.6850, -35.168
1223.6940, -35.167
1223.7030, -35.161
1223.7120, -35.158
1223.7210, -35.149
1223.7300, -35.147
1223.7390, -35.145
1223.7480, -35.149
1223.7570, -35.147
1223.7660, -35.137
1223.7750, -35.137
1223.7840, -35.126
1223.7930, -35.119
1223.8020, -35.121
1223.8110, -35.120
1223.8200, -35.115
1223.8290, -35.112
1223.8380, -35.112
1223.8470, -35.102
1223.8560, -35.104
1223.8650, -35.105
1223.8740, -35.101
1223.8830, -35.100
1223.8920, -35.093
1223.9010, -35.091
1223.9100, -35.087
1223.9190, -35.085
1223.9280, -35.084
1223.9370, -35.082
1223.9460, -35.077
1223.9550, -35.073
1223.9640, -35.073
1223.9730, -35.068
1223.9820, -35.059
1223.9910, -35.060
1224.0000, -35.061
1224.0090, -35.059
1224.0180, -35.052
1224.0270, -35.049
1224.0360, -35.051
1224.0450, -35.046
1224.0540, -35.044
1224.0630, -35.043
1224.0720, -35.036
1224.0810, -35.036
1224.0900, -35.034
1224.0990, -35.033
1224.1080, -35.038
1224.1170, -35.033
1224.1260, -35.028
1224.1350, -35.025
1224.1440, -35.019
1224.1530, -35.017
1224.1620, -35.016
1224.1710, -35.018
1224.1800, -35.021
1224.1890, -35.014
1224.1980, -35.016
1224.2070, -35.016
1224.2160, -35.010
1224.2250, -35.008
1224.2340, -35.009
1224.2430, -35.003
1224.2520, -34.996
1224.2610, -34.995
1224.2700, -34.989
1224.2790, -34.988
1224.2880, -34.987
1224.2970, -34.985
1224.3060, -34.987
1224.3150, -34.983
1224.3240, -34.982
1224.3330, -34.983
1224.3420, -34.981
1224.3510, -34.973
1224.3600, -34.971
1224.3690, -34.972
1224.3780, -34.967
1224.3870, -34.962
1224.3960, -34.958
1224.4050, -34.954
1224.4140, -34.959
1224.4230, -34.955
1224.4320, -34.955
1224.4410, -34.952
1224.4500, -34.950
1224.4590, -34.945
1224.4680, -34.938
1224.4770, -34.936
1224.4860, -34.930
1224.4950, -34.938
1224.5040, -34.936
1224.5130, -34.933
1224.5220, -34.929
1224.5310, -34.927
1224.5400, -34.925
1224.5490, -34.915
1224.5580, -34.907
1224.5670, -34.904
1224.5760, -34.903
1224.5850, -34.906
1224.5940, -34.898
1224.6030, -34.891
1224.6120, -34.886
1224.6210, -34.885
1224.6300, -34.880
1224.6390, -34.879
1224.6480, -34.882
1224.6570, -34.882
1224.6660, -34.878
1224.6750, -34.881
1224.6840, -34.887
1224.6930, -34.884
1224.7020, -34.886
1224.7110, -34.881
1224.7200, -34.881
1224.7290, -34.878
1224.7380, -34.871
1224.7470, -34.867
1224.7560, -34.869
1224.7650, -34.866
1224.7740, -34.872
1224.7830, -34.870
1224.7920, -34.870
1224.8010, -34.864
1224.8100, -34.865
1224.8190, -34.864
1224.8280, -34.862
1224.8370, -34.854
1224.8460, -34.854
1224.8550, -34.849
1224.8640, -34.844
1224.8730, -34.838
1224.8820, -34.839
1224.8910, -34.841
1224.9000, -34.841
1224.9090, -34.840
1224.9180, -34.841
1224.9270, -34.842
1224.9360, -34.842
1224.9450, -34.844
1224.9540, -34.848
1224.9630, -34.849
1224.9720, -34.849
1224.9810, -34.851
1224.9900, -34.848
1224.9990, -34.846
1225.0080, -34.844
1225.0170, -34.847
1225.0260, -34.846
1225.0350, -34.842
1225.0440, -34.848
1225.0530, -34.847
1225.0620, -34.848
1225.0710, -34.850
1225.0800, -34.846
1225.0890, -34.842
1225.0980, -34.840
1225.1070, -34.839
1225.1160, -34.839
1225.1250, -34.837
1225.1340, -34.831
1225.1430, -34.833
1225.1520, -34.826
1225.1610, -34.822
1225.1700, -34.826
1225.1790, -34.825
1225.1880, -34.828
1225.1970, -34.821
1225.2060, -34.818
1225.2150, -34.825
1225.2240, -34.826
1225.2330, -34.821
1225.2420, -34.822
1225.2510, -34.824
1225.2600, -34.819
1225.2690, -34.818
1225.2780, -34.815
1225.2870, -34.814
1225.2960, -34.808
1225.3050, -34.808
1225.3140, -34.804
1225.3230, -34.802
1225.3320, -34.797
1225.3410, -34.792
1225.3500, -34.794
1225.3590, -34.796
1225.3680, -34.796
1225.3770, -34.794
1225.3860, -34.788
1225.3950, -34.787
1225.4040, -34.788
1225.4130, -34.784
1225.4220, -34.779
1225.4310, -34.777
1225.4400, -34.777
1225.4490, -34.774
1225.4580, -34.771
1225.4670, -34.774
1225.4760, -34.773
1225.4850, -34.769
1225.4940, -34.763
1225.5030, -34.758
1225.5120, -34.755
1225.5210, -34.755
1225.5300, -34.756
1225.5390, -34.751
1225.5480, -34.752
1225.5570, -34.756
1225.5660, -34.757
1225.5750, -34.759
1225.5840, -34.752
1225.5930, -34.752
1225.6020, -34.751
1225.6110, -34.748
1225.6200, -34.748
1225.6290, -34.750
1225.6380, -34.748
1225.6470, -34.747
1225.6560, -34.743
1225.6650, -34.745
1225.6740, -34.746
1225.6830, -34.737
1225.6920, -34.733
1225.7010, -34.731
1225.7100, -34.739
1225.7190, -34.737
1225.7280, -34.732
1225.7370, -34.727
1225.7460, -34.728
1225.7550, -34.722
1225.7640, -34.723
1225.7730, -34.715
1225.7820, -34.714
1225.7910, -34.710
1225.8000, -34.711
1225.8090, -34.711
1225.8180, -34.714
1225.8270, -34.714
1225.8360, -34.711
1225.8450, -34.708
1225.8540, -34.708
1225.8630, -34.702
1225.8720, -34.709
1225.8810, -34.701
1225.8900, -34.695
1225.8990, -34.690
1225.9080, -34.685
1225.9170, -34.681
1225.9260, -34.680
1225.9350, -34.677
1225.9440, -34.672
1225.9530, -34.666
1225.9620, -34.664
1225.9710, -34.660
1225.9800, -34.661
1225.9890, -34.657
1225.9980, -34.653
1226.0070, -34.649
1226.0160, -34.639
1226.0250, -34.633
1226.0340, -34.629
1226.0430, -34.624
1226.0520, -34.618
1226.0610, -34.615
1226.0700, -34.612
1226.0790, -34.610
1226.0880, -34.610
1226.0970, -34.601
1226.1060, -34.592
1226.1150, -34.589
1226.1240, -34.592
1226.1330, -34.593
1226.1420, -34.589
1226.1510, -34.596
1226.1600, -34.599
1226.1690, -34.592
1226.1780, -34.592
1226.1870, -34.588
1226.1960, -34.585
1226.2050, -34.586
1226.2140, -34.578
1226.2230, -34.571
1226.2320, -34.571
1226.2410, -34.566
1226.2500, -34.559
1226.2590, -34.553
1226.2680, -34.550
1226.2770, -34.546
1226.2860, -34.545
1226.2950, -34.547
1226.3040, -34.540
1226.3130, -34.539
1226.3220, -34.538
1226.3310, -34.538
1226.3400, -34.535
1226.3490, -34.534
1226.3580, -34.525
1226.3670, -34.515
1226.3760, -34.508
1226.3850, -34.511
1226.3940, -34.509
1226.4030, -34.506
1226.4120, -34.496
1226.4210, -34.492
1226.4300, -34.484
1226.4390, -34.477
